56.14620905286169,0.34654216234192936,0
67.81415676785124,0.8869866389997986,1
90.7830448396481,0.9627441622285314,2
74.31893645894472,0.9829543909690569,0
44.959386438623554,0.5793286992743352,1
24.702958738101838,0.7729590542187961,2
27.10306916381664,0.7955482439618146,0
28.44475967908613,0.33266002926998695,1
38.40128462460815,0.07844572931238258,2
89.38289702684456,0.4857918043245102,0
42.28647608859647,0.8203872959495894,1
25.78528640071259,0.5465025589941479,2
88.10598781663728,0.6132587759143566,0
38.86709860678175,0.6626894597494277,1
31.578634603791127,0.9524927759697129,2
