16.32073115864398,0.7018331016614806,0
41.67845759851437,0.062974028324289,1
63.23841130961573,0.1728832140288571,2
48.97548821548898,0.996403131037225,0
4.7789886340212995,0.6156811339031774,1
95.95433048252772,0.181279946950744,2
63.21834208368195,0.3865786847298338,0
8.911956307287099,0.5311095066774716,1
87.77802616896847,0.3684253598816313,2
84.58690930976546,0.2537546993651124,0
11.377427019594304,0.6380546643445519,1
51.523578059644514,0.09034398010480238,2
84.90359010037591,0.05995694088933201,0
66.22596162200392,0.775736319620506,1
75.35584414988766,0.8832560677778444,2
